#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A19B40
#Date Time: 2018-04-03 10:53::43.947

Time (s),Channel 1 (V),Channel 2 (V)
-0.010240000000000001,1.4351567144351183,0.83337074208562023
-0.0102375,1.4351567144351183,0.83337074208562023
-0.010234999999999999,1.4328376550710664,0.83370356648936328
-0.0102325,1.4318437724864734,0.83436921529684838
-0.01023,1.432175066681338,0.83470203970059109
-0.0102275,1.4325063608762023,0.83470203970059109
-0.010225,1.4325063608762023,0.83470203970059109
-0.010222500000000001,1.4321750666813382,0.83470203970059109
-0.01022,1.4325063608762023,0.83470203970059109
-0.010217499999999999,1.4325063608762014,0.83436921529684882
-0.010215,1.4305185957070155,0.83536768850807652
-0.010212499999999999,1.4298560073172866,0.83603333731556195
-0.01021,1.4298560073172866,0.83603333731556195
-0.0102075,1.4301873015121511,0.83570051291181924
-0.010205000000000001,1.4298560073172866,0.83570051291181924
-0.0102025,1.4298560073172866,0.83603333731556195
-0.010200000000000001,1.4301873015121509,0.83570051291181935
-0.0101975,1.4301873015121511,0.83636616171930467
-0.010194999999999999,1.4275369479532349,0.83669898612304738
-0.0101925,1.4268743595635063,0.83669898612304738
-0.010189999999999999,1.4268743595635065,0.83669898612304749
-0.0101875,1.4275369479532352,0.8370318105267901
-0.010185,1.4272056537583708,0.8370318105267901
-0.010182500000000001,1.4272056537583708,0.83669898612304749
-0.01018,1.4275369479532352,0.83736463493053281
-0.010177500000000001,1.4275369479532352,0.83703181052679021
-0.010175,1.4255491827840483,0.83803028373801824
-0.010172499999999999,1.4252178885891837,0.83836310814176129
-0.01017,1.4248865943943194,0.83902875694924628
-0.010167499999999999,1.4248865943943194,0.83869593254550356
-0.010165,1.425217888589184,0.83869593254550356
-0.0101625,1.4248865943943194,0.83803028373801824
-0.010160000000000001,1.4248865943943194,0.83836310814176085
-0.0101575,1.425217888589184,0.83869593254550356
-0.010155000000000001,1.4228988292251337,0.83936158135298866
-0.0101525,1.4222362408354037,0.84036005456421714
-0.010149999999999999,1.4219049466405391,0.84002723016047454
-0.0101475,1.4219049466405391,0.84036005456421714
-0.010145,1.4222362408354037,0.84002723016047443
-0.0101425,1.422567535030268,0.84036005456421714
-0.01014,1.4222362408354037,0.84036005456421714
-0.010137500000000001,1.4222362408354037,0.84036005456421714
-0.010135,1.4205797698610811,0.84102570337170257
-0.010132499999999999,1.4202484756662164,0.84169135217918789
-0.01013,1.4199171814713523,0.84135852777544529
-0.010127499999999999,1.4199171814713525,0.841691352179188
-0.010125,1.4202484756662166,0.841691352179188
-0.0101225,1.4202484756662166,0.84202417658293072
-0.010120000000000001,1.4199171814713523,0.841691352179188
-0.0101175,1.4195858872764877,0.841691352179188
-0.010115000000000001,1.4179294163021661,0.841691352179188
-0.0101125,1.416935533717572,0.84202417658293072
-0.010109999999999999,1.4172668279124363,0.841691352179188
-0.0101075,1.4172668279124363,0.841691352179188
-0.010104999999999999,1.4172668279124365,0.84169135217918811
-0.0101025,1.4175981221073009,0.84202417658293072
-0.0101,1.4175981221073009,0.841691352179188
-0.010097500000000001,1.4175981221073009,0.841691352179188
-0.010095,1.4166042395227074,0.84302264979415886
-0.010092500000000001,1.4166042395227074,0.84335547419790147
-0.01009,1.4166042395227074,0.84302264979415886
-0.010087499999999999,1.4162729453278431,0.84302264979415897
-0.010085,1.4166042395227074,0.84335547419790158
-0.010082499999999999,1.416935533717572,0.84302264979415886
-0.01008,1.4172668279124363,0.84335547419790158
-0.0100775,1.416935533717572,0.84335547419790158
-0.010075000000000001,1.415941651132979,0.84335547419790158
-0.0100725,1.4152790627432494,0.84368829860164429
-0.010070000000000001,1.4152790627432494,0.8440211230053869
-0.0100675,1.4149477685483851,0.84368829860164429
-0.010064999999999999,1.4149477685483853,0.84368829860164429
-0.0100625,1.4152790627432494,0.84368829860164429
-0.010059999999999999,1.4152790627432494,0.84368829860164429
-0.0100575,1.4149477685483851,0.84368829860164429
-0.010055,1.4152790627432494,0.84435394740912972
-0.010052500000000001,1.4152790627432494,0.84468677181287233
-0.01005,1.4152790627432494,0.84468677181287244
-0.010047499999999999,1.4149477685483853,0.84435394740912961
-0.010045,1.4152790627432494,0.84402112300538701
-0.010042499999999999,1.4152790627432492,0.84435394740912983
-0.01004,1.4149477685483851,0.84468677181287244
-0.0100375,1.415610356938114,0.84501959621661515
-0.010035000000000001,1.4146164743535206,0.84501959621661515
-0.0100325,1.4146164743535206,0.84535242062035787
-0.010030000000000001,1.4146164743535206,0.84568524502410047
-0.0100275,1.4146164743535206,0.84535242062035787
-0.010024999999999999,1.4149477685483849,0.84501959621661549
-0.0100225,1.414285180158656,0.84568524502410058
-0.010019999999999999,1.4146164743535208,0.84568524502410047
-0.0100175,1.4149477685483851,0.84535242062035787
-0.010015,1.4159416511329785,0.8460180694278433
-0.010012500000000001,1.416935533717572,0.84568524502410058
-0.01001,1.4166042395227074,0.84535242062035787
-0.010007500000000001,1.4169355337175717,0.84568524502410047
-0.010005,1.416935533717572,0.84568524502410058
-0.010002499999999999,1.4169355337175722,0.84535242062035787
-0.01,1.4172668279124363,0.84535242062035787
-0.0099974999999999994,1.4172668279124363,0.84535242062035787
-0.0099950000000000004,1.4189232988867588,0.84701654263907145
-0.0099924999999999996,1.4199171814713523,0.84734936704281416
-0.0099900000000000006,1.4199171814713523,0.84734936704281416
-0.0099874999999999999,1.4195858872764877,0.84701654263907145
-0.0099850000000000008,1.4195858872764877,0.84701654263907145
-0.0099825000000000001,1.4195858872764877,0.84668371823532873
-0.0099799999999999993,1.4195858872764877,0.84701654263907145
-0.0099775000000000003,1.4195858872764877,0.84701654263907145
-0.0099749999999999995,1.4235614176148614,0.84668371823532873
-0.0099725000000000005,1.425217888589184,0.84668371823532873
-0.0099699999999999997,1.425217888589184,0.84635089383158602
-0.0099675000000000007,1.4248865943943196,0.84668371823532862
-0.0099649999999999999,1.4248865943943194,0.84668371823532873
-0.0099624999999999991,1.4245553001994551,0.84668371823532884
-0.0099600000000000001,1.4248865943943194,0.84701654263907145
-0.0099574999999999993,1.424555300199458,0.84668371823532929
-0.0099550000000000003,1.4315124782916089,0.84801501585029959
-0.0099524999999999995,1.4348254202402537,0.84868066465778502
-0.0099500000000000005,1.4344941260453892,0.84801501585029959
-0.0099474999999999997,1.4348254202402537,0.84834784025404231
-0.0099450000000000007,1.4348254202402537,0.84834784025404231
-0.0099424999999999999,1.4344941260453892,0.84768219144655688
-0.0099399999999999992,1.4344941260453892,0.84801501585029959
-0.0099375000000000002,1.4344941260453892,0.84801501585029959
-0.0099349999999999994,1.4454268344759191,0.84801501585029959
-0.0099325000000000004,1.4500649532040197,0.84801501585029959
-0.0099299999999999996,1.4500649532040197,0.84868066465778502
-0.0099275000000000006,1.4503962473988843,0.84801501585029959
-0.0099249999999999998,1.4500649532040197,0.84834784025404231
-0.0099225000000000008,1.4500649532040197,0.84868066465778491
-0.00992,1.4500649532040197,0.84834784025404231
-0.0099174999999999992,1.4503962473988905,0.84834784025404286
-0.0099150000000000002,1.4639793093883278,0.84967913786901317
-0.0099124999999999994,1.4699426048958883,0.85067761108024131
-0.0099100000000000004,1.4702738990907529,0.85101043548398403
-0.0099074999999999996,1.4702738990907529,0.85067761108024131
-0.0099050000000000006,1.4696113107010242,0.85034478667649871
-0.0099024999999999998,1.4692800165061595,0.8503447866764986
-0.0099000000000000008,1.4699426048958881,0.8506776110802412
-0.0098975,1.4699426048958883,0.85067761108024131
-0.0098949999999999993,1.4871699030288448,0.85101043548398403
-0.0098925000000000003,1.4947896695107243,0.85101043548398403
-0.0098899999999999995,1.4947896695107243,0.85067761108024131
-0.0098875000000000005,1.4944583753158598,0.85101043548398403
-0.0098849999999999997,1.4944583753158598,0.85067761108024131
-0.0098825000000000007,1.4944583753158598,0.85034478667649871
-0.0098799999999999999,1.4934644927312664,0.85067761108024131
-0.0098775000000000009,1.494127081120995,0.85067761108024131
-0.0098750000000000001,1.513342144423135,0.85134325988772674
-0.0098724999999999993,1.5212932050998826,0.85234173309895456
-0.0098700000000000003,1.5212932050998826,0.85167608429146946
-0.0098674999999999995,1.521624499294747,0.85167608429146946
-0.0098650000000000005,1.521624499294747,0.85200890869521217
-0.0098624999999999997,1.5212932050998826,0.85167608429146946
-0.0098600000000000007,1.5212932050998826,0.85167608429146946
-0.0098574999999999999,1.5212932050998826,0.85167608429146946
-0.0098549999999999992,1.5395143858174332,0.85200890869521206
-0.0098525000000000001,1.5487906232736341,0.85167608429146946
-0.0098499999999999994,1.5487906232736341,0.85167608429146957
-0.0098475000000000004,1.5487906232736341,0.85200890869521217
-0.0098449999999999996,1.5484593290787698,0.85167608429146946
-0.0098425000000000006,1.5484593290787698,0.85200890869521217
-0.0098399999999999998,1.5484593290787698,0.85167608429146946
-0.0098375000000000008,1.5487906232736339,0.85167608429146946
-0.009835,1.5676743923809096,0.85234173309895489
-0.0098324999999999992,1.5762880414473859,0.85267455750269749
-0.0098300000000000002,1.5762880414473859,0.85234173309895489
-0.0098274999999999994,1.5762880414473859,0.85234173309895489
-0.0098250000000000004,1.5762880414473859,0.85234173309895489
-0.0098224999999999996,1.5766193356422504,0.85234173309895489
-0.0098200000000000006,1.5766193356422504,0.85234173309895489
-0.0098174999999999998,1.5762880414473859,0.85234173309895489
-0.0098150000000000008,1.592521456995738,0.85267455750269749
-0.0098125,1.6001412234776284,0.85234173309895489
-0.0098099999999999993,1.6001412234776284,0.85267455750269749
-0.0098075000000000002,1.6001412234776284,0.85234173309895489
-0.0098049999999999995,1.5998099292827639,0.85267455750269761
-0.0098025000000000004,1.6001412234776284,0.85267455750269761
-0.0097999999999999997,1.6001412234776284,0.85234173309895489
-0.0097975000000000007,1.5998099292827641,0.85234173309895489
-0.0097949999999999999,1.6153807564413944,0.85334020631018304
-0.0097925000000000009,1.6223379345335454,0.85334020631018304
-0.0097900000000000001,1.6220066403386839,0.85367303071392575
-0.0097874999999999993,1.6216753461438196,0.85334020631018315
-0.0097850000000000003,1.6220066403386839,0.85367303071392575
-0.0097824999999999995,1.6223379345335485,0.85334020631018304
-0.0097800000000000005,1.6223379345335485,0.85334020631018304
-0.0097774999999999997,1.6223379345335485,0.85334020631018304
-0.0097750000000000007,1.6345958197435286,0.85334020631018304
-0.0097724999999999999,1.6405591152510948,0.85367303071392575
-0.0097699999999999992,1.6402278210562304,0.85334020631018304
-0.0097675000000000001,1.6408904094459591,0.85334020631018304
-0.0097649999999999994,1.6408904094459589,0.85300738190644076
-0.0097625000000000003,1.6405591152510948,0.85400585511766847
-0.0097599999999999996,1.6402278210562302,0.85334020631018304
-0.0097575000000000005,1.6402278210562302,0.85334020631018304
-0.0097549999999999998,1.6514918236816225,0.85400585511766847
-0.0097525000000000008,1.6567925307994518,0.85400585511766847
-0.00975,1.6567925307994542,0.85367303071392575
-0.0097474999999999992,1.6571238249943183,0.85433867952141107
-0.0097450000000000002,1.6567925307994542,0.85400585511766847
-0.0097424999999999994,1.6567925307994542,0.85400585511766858
-0.0097400000000000004,1.6567925307994542,0.85433867952141118
-0.0097374999999999996,1.6571238249943185,0.85433867952141118
-0.0097350000000000006,1.6650748856710627,0.85400585511766858
-0.0097324999999999998,1.6690504160094399,0.8546715039251539
-0.0097300000000000008,1.6690504160094399,0.85433867952141129
-0.0097275,1.6687191218145754,0.85400585511766847
-0.0097249999999999993,1.6687191218145756,0.85400585511766858
-0.0097225000000000002,1.6690504160094399,0.85433867952141118
-0.0097199999999999995,1.6687191218145754,0.85400585511766847
-0.0097175000000000004,1.6693817102043043,0.85367303071392575
-0.0097149999999999997,1.6750137115170005,0.85400585511766847
-0.0097125000000000006,1.6779953592707795,0.85500432832889617
-0.0097099999999999999,1.6786579476605097,0.8546715039251539
-0.0097075000000000009,1.6786579476605097,0.8550043283288965
-0.0097050000000000001,1.6786579476605097,0.85500432832889661
-0.0097024999999999993,1.6786579476605097,0.8550043283288965
-0.0097000000000000003,1.6786579476605097,0.8546715039251539
-0.0096974999999999995,1.6786579476605097,0.8546715039251539
-0.0096950000000000005,1.6823021838040191,0.8546715039251539
-0.0096924999999999997,1.6849525373629348,0.85367303071392575
-0.0096900000000000007,1.6846212431680705,0.85433867952141085
-0.0096874999999999999,1.6846212431680703,0.85400585511766847
-0.0096849999999999992,1.6849525373629346,0.85400585511766847
-0.0096825000000000001,1.6846212431680703,0.85400585511766847
-0.0096799999999999994,1.6849525373629346,0.85433867952141118
-0.0096775000000000003,1.6846212431680703,0.85433867952141118
-0.0096749999999999996,1.6876028909218506,0.85500432832889661
-0.0096725000000000005,1.6892593618961731,0.85533715273263933
-0.0096699999999999998,1.6892593618961731,0.85500432832889661
-0.0096675000000000007,1.6892593618961731,0.85467150392515401
-0.009665,1.6895906560910374,0.85500432832889661
-0.0096624999999999992,1.6892593618961733,0.85467150392515401
-0.0096600000000000002,1.6895906560910374,0.85500432832889661
-0.0096574999999999994,1.6892593618961735,0.85500432832889695
-0.0096550000000000004,1.6902532444807665,0.85566997713638204
-0.0096524999999999996,1.6905845386756309,0.85566997713638204
-0.0096500000000000006,1.6912471270653597,0.85566997713638204
-0.0096474999999999998,1.69124712706536,0.85600280154012476
-0.0096450000000000008,1.6909158328704956,0.85633562594386736
-0.0096425,1.69124712706536,0.85566997713638204
-0.0096399999999999993,1.6905845386756311,0.85600280154012476
-0.0096375000000000002,1.6909158328704954,0.85600280154012476
-0.0096349999999999995,1.6915784212602243,0.85566997713638204
-0.0096325000000000004,1.6915784212602243,0.85566997713638204
-0.0096299999999999997,1.69124712706536,0.85566997713638204
-0.0096275000000000006,1.69124712706536,0.85633562594386714
-0.0096249999999999999,1.6915784212602243,0.85633562594386747
-0.0096225000000000008,1.6915784212602243,0.85633562594386747
-0.0096200000000000001,1.6915784212602243,0.85600280154012476
-0.0096174999999999993,1.6915784212602236,0.85600280154012476
-0.0096150000000000003,1.6902532444807665,0.85600280154012476
-0.0096124999999999995,1.689921950285902,0.85633562594386747
-0.0096100000000000005,1.6905845386756309,0.85566997713638204
-0.0096074999999999997,1.6902532444807665,0.85633562594386747
-0.0096050000000000007,1.6899219502859022,0.85633562594386747
-0.0096024999999999999,1.689921950285902,0.85633562594386747
-0.0095999999999999992,1.6902532444807667,0.85633562594386736
-0.0095975000000000001,1.6905845386756309,0.85600280154012476
-0.0095949999999999994,1.6895906560910374,0.85566997713638238
-0.0095925000000000003,1.6895906560910374,0.85633562594386747
-0.0095899999999999996,1.6895906560910374,0.85566997713638204
-0.0095875000000000005,1.689921950285902,0.85666845034761019
-0.0095849999999999998,1.6892593618961731,0.85633562594386747
-0.0095825000000000007,1.6895906560910372,0.85633562594386747
-0.00958,1.6895906560910374,0.85633562594386747
-0.0095774999999999992,1.6895906560910368,0.85633562594386781
-0.0095750000000000002,1.6879341851167151,0.85700127475135279
-0.0095724999999999994,1.6866090083372571,0.85766692355883811
-0.0095700000000000004,1.6866090083372571,0.85733409915509551
-0.0095674999999999996,1.6862777141423928,0.85733409915509551
-0.0095650000000000006,1.6862777141423928,0.8570012747513529
-0.0095624999999999998,1.6859464199475283,0.85733409915509551
-0.0095600000000000008,1.6862777141423926,0.85766692355883811
-0.0095575,1.6866090083372571,0.85733409915509551
-0.0095549999999999993,1.6839586547783409,0.85700127475135268
-0.0095525000000000002,1.682964772193748,0.85666845034761019
-0.0095499999999999995,1.682964772193748,0.85700127475135279
-0.0095475000000000004,1.682964772193748,0.85666845034761019
-0.0095449999999999997,1.6832960663886125,0.85633562594386747
-0.0095425000000000006,1.6832960663886125,0.85666845034761008
-0.0095399999999999999,1.6832960663886125,0.85666845034761019
-0.0095375000000000008,1.6836273605834766,0.85666845034761019
-0.0095350000000000001,1.6813083012194254,0.85733409915509551
-0.0095324999999999993,1.6799831244399677,0.85766692355883833
-0.0095300000000000003,1.6799831244399677,0.85799974796258094
-0.0095274999999999995,1.6799831244399677,0.85733409915509551
-0.0095250000000000005,1.6799831244399677,0.85733409915509551
-0.0095224999999999997,1.6799831244399677,0.85700127475135279
-0.0095200000000000007,1.6796518302451033,0.8573340991550954
-0.0095174999999999999,1.6796518302451031,0.85766692355883822
-0.0095149999999999992,1.6783266534656449,0.85700127475135268
-0.0095125000000000001,1.6776640650759163,0.85666845034761019
-0.0095099999999999994,1.6773327708810519,0.85633562594386758
-0.0095075000000000003,1.6776640650759163,0.85666845034761019
-0.0095049999999999996,1.6773327708810517,0.85700127475135279
-0.0095025000000000005,1.6776640650759163,0.85666845034761019
-0.0094999999999999998,1.6773327708810517,0.85666845034761019
-0.0094975000000000007,1.677664065075916,0.85733409915509518
-0.009495,1.6760075941015939,0.85733409915509551
-0.0094924999999999992,1.6743511231272714,0.85766692355883822
-0.0094900000000000002,1.6743511231272714,0.85766692355883822
-0.0094874999999999994,1.674682417322136,0.85733409915509562
-0.0094850000000000004,1.674682417322136,0.85766692355883822
-0.0094824999999999996,1.674682417322136,0.85733409915509551
-0.0094800000000000006,1.6750137115170003,0.85766692355883811
-0.0094774999999999998,1.674682417322136,0.85766692355883822
-0.0094750000000000008,1.6730259463478143,0.85733409915509562
-0.0094725,1.6723633579580846,0.85700127475135279
-0.0094699999999999993,1.6723633579580846,0.85766692355883811
-0.0094675000000000002,1.6723633579580846,0.85733409915509551
-0.0094649999999999995,1.6723633579580846,0.85766692355883822
-0.0094625000000000004,1.6726946521529491,0.85733409915509551
-0.0094599999999999997,1.6723633579580846,0.85766692355883822
-0.0094575000000000006,1.6723633579580846,0.85733409915509562
-0.0094549999999999999,1.6703755927888977,0.85700127475135279
-0.0094525000000000008,1.668719121814576,0.85700127475135279
-0.0094500000000000001,1.6690504160094399,0.85700127475135279
-0.0094474999999999993,1.6693817102043043,0.8570012747513529
-0.0094450000000000003,1.6693817102043043,0.85733409915509551
-0.0094424999999999995,1.6697130043991688,0.85733409915509551
-0.0094400000000000005,1.6697130043991688,0.85700127475135279
-0.0094374999999999997,1.6693817102043043,0.85733409915509551
-0.0094350000000000007,1.6660687682556612,0.86964860209357042
-0.0094324999999999999,1.6634184146967437,0.88262875383954176
-0.0094299999999999991,1.6630871205018793,0.88296157824328436
-0.0094275000000000001,1.6637497088916082,0.88262875383954176
-0.0094249999999999994,1.6634184146967437,0.88262875383954176
-0.0094225000000000003,1.6634184146967437,0.88262875383954176
-0.0094199999999999996,1.6634184146967437,0.88229592943579904
-0.0094175000000000005,1.6630871205018791,0.88262875383954176
-0.0094149999999999998,1.6528170004610805,0.9145798965988422
-0.0094125000000000007,1.6458598223689296,0.94852798578058362
-0.00941,1.6451972339791974,0.94786233697311362
-0.0094074999999999992,1.6451972339791971,0.94819516137685622
-0.0094050000000000002,1.6448659397843328,0.94786233697311362
-0.0094024999999999994,1.6442033513946039,0.94786233697311351
-0.0094000000000000004,1.6442033513946039,0.9475295125693709
-0.0093974999999999996,1.6438720571997394,0.94719668816562819
-0.0093950000000000006,1.6276386416513875,0.99545622670829959
-0.0093924999999999998,1.6157120506362588,1.0503722533258693
-0.0093900000000000008,1.6153807564413947,1.0500394289221269
-0.0093875,1.6153807564413944,1.0493737801146412
-0.0093849999999999992,1.6153807564413942,1.049373780114641
-0.0093825000000000002,1.6147181680516653,1.0490409557108984
-0.0093799999999999994,1.614386873856801,1.048375306903413
-0.0093775000000000004,1.6137242854670719,1.0487081313071558
-0.0093749999999999997,1.5931840453854744,1.1072852263658732
-0.0093725000000000006,1.5796009833960369,1.1781768243630391
-0.0093699999999999999,1.5786071008114373,1.177178351151843
-0.0093675000000000008,1.5789383950063016,1.1765127023443578
-0.0093650000000000001,1.5782758066165727,1.1765127023443576
-0.0093624999999999993,1.5782758066165725,1.1765127023443573
-0.0093600000000000003,1.5779445124217084,1.1758470535368721
-0.0093574999999999995,1.5782758066165727,1.1758470535368721
-0.0093550000000000005,1.5554165071709238,1.2407478122667013
-0.0093524999999999997,1.5398456800122933,1.322289791183666
-0.0093500000000000007,1.5398456800122933,1.3216241423761808
-0.0093474999999999999,1.5398456800122933,1.3209584935686951
-0.0093449999999999991,1.5395143858174289,1.3212913179724377
-0.0093425000000000001,1.5395143858174289,1.3206256691649525
-0.0093399999999999993,1.5391830916225644,1.3209584935686951
-0.0093375000000000003,1.5391830916225644,1.3209584935686951
-0.0093349999999999995,1.5156612037871864,1.3865249011060097
-0.0093325000000000005,1.4994277882388269,1.4707294752529161
-0.0093299999999999998,1.4994277882388269,1.4703966508491735
-0.0093275000000000007,1.4994277882388269,1.4693981776379457
-0.009325,1.4994277882388269,1.4697310020416881
-0.0093224999999999992,1.4997590824336913,1.4690653532342028
-0.0093200000000000002,1.4994277882388269,1.4693981776379452
-0.0093174999999999994,1.4990964940439522,1.4697310020417174
-0.0093150000000000004,1.4759059004034489,1.5342989363677744
-0.0093124999999999996,1.4586786022704961,1.6178378617071953
-0.0093100000000000006,1.4590098964653606,1.6171722128997099
-0.0093074999999999998,1.4590098964653606,1.6168393884959673
-0.0093050000000000008,1.4590098964653606,1.6165065640922247
-0.0093025,1.4590098964653606,1.6171722128997099
-0.0092999999999999992,1.4586786022704963,1.6171722128997097
-0.0092975000000000002,1.4590098964653606,1.6165065640922245
-0.0092949999999999994,1.4351567144351183,1.6760821323621702
-0.0092925000000000004,1.4172668279124363,1.7529645696267369
-0.0092899999999999996,1.4175981221073009,1.7526317452229943
-0.0092875000000000006,1.4175981221073009,1.7526317452229943
-0.0092849999999999999,1.4175981221073009,1.7526317452229943
-0.0092825000000000008,1.4172668279124365,1.7529645696267366
-0.0092800000000000001,1.4175981221073009,1.7526317452229943
-0.0092774999999999993,1.417266827912425,1.7522989208192752
-0.0092750000000000003,1.3924197632976005,1.8045523522068576
-0.0092724999999999995,1.3745298767749188,1.8721157061666283
-0.0092700000000000005,1.3745298767749188,1.8721157061666283
-0.0092674999999999997,1.3751924651646477,1.8717828817628857
-0.0092650000000000007,1.374529876774919,1.8717828817628857
-0.0092624999999999999,1.3748611709697831,1.8714500573591428
-0.0092599999999999991,1.3748611709697829,1.8714500573591428
-0.0092575000000000001,1.3741985825800542,1.8714500573591428
-0.0092549999999999993,1.3490202237703448,1.9153828786532068
-0.0092525000000000003,1.3291425720784853,1.9719630272894422
-0.0092499999999999995,1.3291425720784853,1.9719630272894422
-0.0092475000000000005,1.3294738662733496,1.9716302028856996
-0.0092449999999999997,1.3288112778836207,1.9709645540782141
-0.0092425000000000007,1.3288112778836207,1.9712973784819567
-0.0092399999999999999,1.3294738662733496,1.9716302028856996
-0.0092374999999999992,1.3291425720784742,1.9712973784819727
-0.0092350000000000002,1.3046268016585139,2.0059111164711987
-0.0092324999999999994,1.2860743267461032,2.0515080597839503
-0.0092300000000000004,1.2864056209409676,2.0515080597839503
-0.0092274999999999996,1.286074326746103,2.0518408841876932
-0.0092250000000000006,1.286074326746103,2.0515080597839503
-0.0092224999999999998,1.2857430325512385,2.051175235380208
-0.0092200000000000008,1.2860743267461028,2.0515080597839503
-0.0092175,1.2857430325512385,2.051175235380208
-0.0092149999999999992,1.262221144715852,2.0784668364871259
-0.0092125000000000002,1.2430060814137209,2.11274775007261
-0.0092099999999999994,1.2433373756085853,2.11274775007261
-0.0092075000000000004,1.2436686698034498,2.11274775007261
-0.0092049999999999996,1.2439999639983144,2.1130805744763523
-0.0092025000000000006,1.24366866980345,2.1124149256688676
-0.0091999999999999998,1.2436686698034498,2.1124149256688671
-0.0091975000000000008,1.2433373756085855,2.1124149256688671
-0.009195,1.2221345471372587,2.1313859166822016
-0.0091924999999999993,1.2062324257837636,2.1566805713666479
-0.0091900000000000003,1.2055698373940349,2.1566805713666479
-0.0091874999999999995,1.2059011315888992,2.1566805713666479
-0.0091850000000000005,1.2062324257837638,2.1570133957703908
-0.0091824999999999997,1.2055698373940349,2.1570133957703908
-0.0091800000000000007,1.205901131588899,2.1566805713666479
-0.0091774999999999999,1.2059011315888992,2.1563477469629051
-0.0091750000000000009,1.187348656676497,2.1689950743051227
-0.0091725000000000001,1.1724404179075869,2.185636294492264
-0.0091699999999999993,1.1724404179075869,2.184637821281036
-0.0091675000000000003,1.1724404179075869,2.184637821281036
-0.0091649999999999995,1.1724404179075869,2.1853034700885212
-0.0091625000000000005,1.1724404179075869,2.1853034700885212
-0.0091599999999999997,1.1724404179075869,2.185636294492264
-0.0091575000000000007,1.1721091237127228,2.1849706456847788
-0.0091549999999999999,1.1568695907489566,2.1912943093558903
-0.0091524999999999992,1.1442804113441065,2.1999477438532011
