#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A19B40
#Date Time: 2018-04-03 10:50::52.477

Time (s),Channel 1 (V),Channel 2 (V)
-0.010240000000000001,1.0978992240630794,1.2663752913548902
-0.0102375,1.0978992240630794,1.2660424669511474
-0.010234999999999999,1.0975679298682148,1.2660424669511476
-0.0102325,1.0975679298682148,1.2663752913548902
-0.01023,1.0978992240630794,1.2667081157586328
-0.0102275,1.0982305182579439,1.2670409401623757
-0.010225,1.0982305182579439,1.2673737645661183
-0.010222500000000001,1.0978992240630796,1.2670409401623759
-0.01022,1.0975679298682148,1.2667081157586328
-0.010217499999999999,1.0982305182579437,1.2670409401623757
-0.010215,1.0978992240630794,1.2670409401623757
-0.010212499999999999,1.0978992240630794,1.2670409401623755
-0.01021,1.0978992240630794,1.2663752913548902
-0.0102075,1.0978992240630794,1.2650439937399194
-0.010205000000000001,1.0978992240630794,1.265376818143662
-0.0102025,1.0982305182579439,1.2657096425474048
-0.010200000000000001,1.0975679298682151,1.2657096425474048
-0.0101975,1.0982305182579439,1.2657096425474048
-0.010194999999999999,1.0975679298682148,1.2657096425474046
-0.0101925,1.0975679298682148,1.265376818143662
-0.010189999999999999,1.0985618124528087,1.2647111693361763
-0.0101875,1.0995556950374017,1.2640455205286911
-0.010185,1.0995556950374017,1.2640455205286911
-0.010182500000000001,1.0995556950374017,1.2640455205286911
-0.01018,1.0998869892322662,1.2640455205286911
-0.010177500000000001,1.0995556950374019,1.2640455205286911
-0.010175,1.0995556950374017,1.2637126961249485
-0.010172499999999999,1.0995556950374019,1.2633798717212052
-0.01017,1.1002182834271308,1.2623813985099777
-0.010167499999999999,1.1012121660117242,1.2613829252987494
-0.010165,1.1008808718168597,1.2620485741062348
-0.0101625,1.1012121660117242,1.2613829252987494
-0.010160000000000001,1.1005495776219953,1.261715749702492
-0.0101575,1.1008808718168597,1.2617157497024922
-0.010155000000000001,1.1008808718168597,1.2617157497024922
-0.0101525,1.1015434602065886,1.2613829252987494
-0.010149999999999999,1.1035312253757761,1.2587203300688066
-0.0101475,1.1051876963500979,1.256057734838866
-0.010145,1.1051876963500979,1.256057734838866
-0.0101425,1.1051876963500979,1.2557249104351234
-0.01014,1.1051876963500979,1.2567233836463514
-0.010137500000000001,1.1055189905449621,1.256390559242609
-0.010135,1.1051876963500979,1.256057734838866
-0.010132499999999999,1.1051876963500995,1.2557249104351216
-0.01013,1.1088319324936071,1.2517310175902108
-0.010127499999999999,1.1111509918576588,1.247737124745298
-0.010125,1.1114822860525231,1.2470714759378128
-0.0101225,1.1111509918576585,1.2470714759378128
-0.010120000000000001,1.1114822860525231,1.2470714759378128
-0.0101175,1.1111509918576585,1.2470714759378128
-0.010115000000000001,1.1111509918576585,1.2470714759378128
-0.0101125,1.1111509918576585,1.2470714759378128
-0.010109999999999999,1.1174455815600854,1.2417462854779269
-0.0101075,1.1214211118984574,1.2364210950180459
-0.010104999999999999,1.1217524060933215,1.2360882706143035
-0.0101025,1.1214211118984574,1.2364210950180459
-0.0101,1.1210898177035928,1.2364210950180459
-0.010097500000000001,1.1220837002881858,1.2360882706143035
-0.010095,1.1214211118984574,1.2367539194217887
-0.010092500000000001,1.1214211118984574,1.2364210950180461
-0.01009,1.1293721725752048,1.2304302557506772
-0.010087499999999999,1.1340102913033074,1.2237737676758229
-0.010085,1.1340102913033074,1.2237737676758229
-0.010082499999999999,1.1340102913033074,1.2241065920795655
-0.01008,1.1340102913033074,1.2244394164833083
-0.0100775,1.1336789971084431,1.2244394164833083
-0.010075000000000001,1.1336789971084431,1.2244394164833083
-0.0100725,1.133016408718714,1.2244394164833083
-0.010070000000000001,1.1409674693954579,1.2161188063897443
-0.0100675,1.1459368823184288,1.2087966695074008
-0.010064999999999999,1.1462681765132934,1.2094623183148863
-0.0100625,1.1465994707081577,1.2094623183148863
