#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A19B40
#Date Time: 2018-04-03 10:48::39.436

Time (s),Channel 1 (V),Channel 2 (V)
-0.010240000000000001,1.5902023976316941,1.2587203300688077
-0.0102375,1.5905336918265585,1.2590531544725505
-0.010234999999999999,1.5825826311498086,1.285013457964495
-0.0102325,1.5772819240319793,1.3133035322826128
-0.01023,1.576950629837115,1.3133035322826128
-0.0102275,1.576950629837115,1.3129707078788699
-0.010225,1.576950629837115,1.3129707078788699
-0.010222500000000001,1.5772819240319791,1.3126378834751276
-0.01022,1.5766193356422504,1.3129707078788699
-0.010217499999999999,1.5769506298371114,1.312970707878881
-0.010215,1.5689995691603673,1.3375997137558309
-0.010212499999999999,1.5633675678476715,1.363892841651505
-0.01021,1.5636988620425358,1.363892841651505
-0.0102075,1.5640301562374002,1.3632271928440198
-0.010205000000000001,1.5640301562374002,1.363892841651505
-0.0102025,1.5646927446271293,1.363892841651505
-0.010200000000000001,1.5643614504322649,1.3635600172477627
-0.0101975,1.5640301562374002,1.363892841651505
-0.010194999999999999,1.5564103897555148,1.3851936034910499
-0.0101925,1.5511096826376856,1.4094897849642569
-0.010189999999999999,1.5511096826376858,1.4091569605605143
-0.0101875,1.5514409768325501,1.4094897849642569
-0.010185,1.5514409768325501,1.4091569605605141
-0.010182500000000001,1.5514409768325501,1.4091569605605141
-0.01018,1.5511096826376856,1.4091569605605141
-0.010177500000000001,1.5517722710274142,1.4091569605605141
-0.010175,1.5444837987403961,1.4277951271701061
-0.010172499999999999,1.5391830916225644,1.4484302402021543
-0.01017,1.5391830916225644,1.4484302402021543
-0.010167499999999999,1.5391830916225644,1.4480974157984117
-0.010165,1.5388517974276998,1.4480974157984117
-0.0101625,1.5391830916225644,1.4484302402021543
-0.010160000000000001,1.5391830916225644,1.4487630646058969
-0.0101575,1.5391830916225644,1.4484302402021543
-0.010155000000000001,1.5325572077252778,1.4634073383705695
-0.0101525,1.5279190889971721,1.481379856172683
-0.010149999999999999,1.5279190889971721,1.4813798561726828
-0.0101475,1.5279190889971721,1.4810470317689401
-0.010145,1.5279190889971721,1.481379856172683
-0.0101425,1.5279190889971721,1.4810470317689401
-0.01014,1.5282503831920367,1.4810470317689401
-0.010137500000000001,1.5282503831920367,1.4813798561726828
-0.010135,1.5229496760742049,1.4933615347074205
-0.010132499999999999,1.5196367341255599,1.5080058084721
-0.01013,1.5193054399306958,1.5080058084721
-0.010127499999999999,1.5189741457358314,1.5080058084721
-0.010125,1.5196367341255601,1.5080058084721
-0.0101225,1.5193054399306958,1.5076729840683574
-0.010120000000000001,1.5193054399306958,1.5076729840683574
-0.0101175,1.5189741457358312,1.5080058084721
-0.010115000000000001,1.5153299095923236,1.5183233649881194
-0.0101125,1.5120169676436772,1.5293065703116338
-0.010109999999999999,1.5120169676436772,1.5286409215041485
-0.0101075,1.5120169676436772,1.5289737459078909
-0.010104999999999999,1.5116856734488129,1.5289737459078911
-0.0101025,1.5120169676436772,1.5293065703116338
-0.0101,1.5123482618385415,1.5293065703116338
-0.010097500000000001,1.5120169676436774,1.5293065703116338
-0.010095,1.5083727315001678,1.5359630583864878
-0.010092500000000001,1.5060536721361177,1.5436180196725668
-0.01009,1.506384966330981,1.5436180196725704
-0.010087499999999999,1.5063849663309812,1.5442836684800556
-0.010085,1.5067162605258455,1.543950844076313
-0.010082499999999999,1.5070475547207101,1.543950844076313
-0.01008,1.5067162605258455,1.5442836684800558
-0.0100775,1.5067162605258455,1.5442836684800558
-0.010075000000000001,1.5043972011617952,1.5482775613249664
-0.0100725,1.5024094359926072,1.5529371029773662
-0.010070000000000001,1.5020781417977431,1.5532699273811088
-0.0100675,1.5017468476028784,1.553269927381109
-0.010064999999999999,1.5020781417977429,1.5526042785736236
-0.0100625,1.5020781417977429,1.5526042785736236
-0.010059999999999999,1.5020781417977429,1.5526042785736236
-0.0100575,1.5024094359926072,1.5529371029773662
-0.010055,1.5010842592131495,1.5552668738035653
-0.010052500000000001,1.4994277882388276,1.5582622934372483
-0.01005,1.4994277882388269,1.5582622934372496
-0.010047499999999999,1.4990964940439628,1.5585951178409925
-0.010045,1.4994277882388269,1.5585951178409925
-0.010042499999999999,1.4990964940439628,1.5575966446297644
-0.01004,1.4994277882388269,1.5582622934372496
-0.0100375,1.4994277882388269,1.5585951178409925
-0.010035000000000001,1.4984339056542335,1.5585951178409925
-0.0100325,1.4967774346799112,1.5595935910522205
-0.010030000000000001,1.4971087288747755,1.5592607666484781
-0.0100275,1.4974400230696401,1.5595935910522205
-0.010024999999999999,1.4967774346799112,1.5592607666484781
-0.0100225,1.4967774346799112,1.5595935910522205
-0.010019999999999999,1.4967774346799112,1.5595935910522203
-0.0100175,1.4967774346799112,1.5592607666484779
-0.010015,1.4967774346799112,1.5589279422447351
-0.010012500000000001,1.4961148462901821,1.5585951178409925
-0.01001,1.4961148462901821,1.5585951178409925
-0.010007500000000001,1.4964461404850464,1.5585951178409925
-0.010005,1.4964461404850466,1.5585951178409925
-0.010002499999999999,1.4961148462901823,1.5589279422447349
-0.01,1.4964461404850466,1.5585951178409925
-0.0099974999999999994,1.4967774346799112,1.5585951178409925
-0.0099950000000000004,1.4957835520953178,1.5572638202260216
-0.0099924999999999996,1.4954522579004532,1.5552668738035653
-0.0099900000000000006,1.4954522579004532,1.5555996982073077
-0.0099874999999999999,1.4957835520953178,1.5559325226110508
-0.0099850000000000008,1.4957835520953178,1.5555996982073081
-0.0099825000000000001,1.4954522579004532,1.5555996982073079
-0.0099799999999999993,1.4954522579004534,1.5559325226110508
-0.0099775000000000003,1.4957835520953178,1.5559325226110508
-0.0099749999999999995,1.4961148462901821,1.5536027517848516
-0.0099725000000000005,1.4967774346799112,1.5509401565549099
-0.0099699999999999997,1.4964461404850466,1.5506073321511673
-0.0099675000000000007,1.496777434679911,1.5502745077474247
-0.0099649999999999999,1.4961148462901821,1.5506073321511673
-0.0099624999999999991,1.4964461404850466,1.5506073321511673
-0.0099600000000000001,1.4964461404850466,1.5506073321511673
-0.0099574999999999993,1.4961148462901825,1.5506073321511662
-0.0099550000000000003,1.4971087288747758,1.5482775613249682
-0.0099524999999999995,1.4977713172645046,1.5449493172875413
-0.0099500000000000005,1.4981026114593692,1.5452821416912839
-0.0099474999999999997,1.4977713172645046,1.5449493172875413
-0.0099450000000000007,1.498102611459369,1.5452821416912836
-0.0099424999999999999,1.4981026114593692,1.5452821416912839
-0.0099399999999999992,1.4977713172645046,1.5452821416912839
-0.0099375000000000002,1.4977713172645046,1.5452821416912839
-0.0099349999999999994,1.4987651998490978,1.5429523708650834
-0.0099325000000000004,1.4984339056542335,1.539291302423915
-0.0099299999999999996,1.4987651998490981,1.539291302423915
-0.0099275000000000006,1.4984339056542335,1.539291302423915
-0.0099249999999999998,1.4984339056542335,1.539291302423915
-0.0099225000000000008,1.4987651998490978,1.5389584780201726
-0.00992,1.4984339056542335,1.539291302423915
-0.0099174999999999992,1.4987651998490983,1.5392913024239143
-0.0099150000000000002,1.4994277882388269,1.5376271804052015
-0.0099124999999999994,1.5004216708234204,1.5336332875602889
-0.0099100000000000004,1.500090376628556,1.5336332875602889
-0.0099074999999999996,1.500090376628556,1.5336332875602889
-0.0099050000000000006,1.500090376628556,1.5336332875602889
-0.0099024999999999998,1.500090376628556,1.5333004631565461
-0.0099000000000000008,1.4997590824336917,1.5336332875602887
-0.0098975,1.4997590824336915,1.5339661119640315
-0.0098949999999999993,1.5007529650182851,1.5309706923303459
-0.0098925000000000003,1.5010842592131495,1.5279752726966629
-0.0098899999999999995,1.5010842592131495,1.5279752726966629
-0.0098875000000000005,1.5014155534080138,1.5279752726966629
-0.0098849999999999997,1.5014155534080138,1.5273096238891775
-0.0098825000000000007,1.5010842592131497,1.5276424482929198
-0.0098799999999999999,1.5010842592131495,1.5273096238891775
-0.0098775000000000009,1.5014155534080136,1.5273096238891775
-0.0098750000000000001,1.5020781417977429,1.5256455018704638
-0.0098724999999999993,1.5027407301874718,1.5223172578330368
-0.0098700000000000003,1.5027407301874718,1.5226500822367794
-0.0098674999999999995,1.5030720243823363,1.522982906640522
-0.0098650000000000005,1.5027407301874718,1.522982906640522
